SFW,STS,STS,STORE_SEGMENT,N         ,,100,N,
SFW,TLOG,BAS,BASKET,N         ,BAR,100,Y,
SFW,TLOG,BDI,BASKET_ITEM_DISCOUNT,N         ,BRS,100,Y,
SFW,TLOG,BNI,BASKET_DISCOUNT,N         ,BNR,100,Y,
SFW,TLOG,ITM,BASKET_ITEM,N         ,ITR,100,Y,
SFW,TLOG_RSTMT,BAR,BASKET_RESTATEMENT,Y         ,,100,Y,
SFW,TLOG_RSTMT,BNR,BASKET_DISCOUNT_RESTATEMENT,Y         ,,100,Y,
SFW,TLOG_RSTMT,BRS,BASKET_ITEM_DISCOUNT_RESTATEMENT,Y         ,,100,Y,
SFW,TLOG_RSTMT,ITR,BASKET_ITEM_RESTATEMENT,Y         ,,100,Y,
SFW,TPD,TPD,TIME_PERIOD,N         ,,100,Y,
TCG,AGP,AGP,AGP,N         ,AGR,100,Y,
TCG,AGP_RSTMT,AGR,AGP_RESTATEMENT,N         ,,100,Y,
TCG,BKSC,BKSC,BASKET_SEGMENT,N,,100,N,
TCG,HHA,HHA,HOUSEHOLD_ADHOC,N         ,HAR,100,N,
TCG,HHA_RSTMT,HAR,HOUSEHOLD_ADHOC_RESTATEMENT,N         ,,100,N,
TCG,HHS,HHS,HOUSEHOLD_SEGMENT,N         ,HHR,100,Y,
TCG,HHS_RSTMT,HHR,HOUSEHOLD_SEGMENT_RESTATEMENT,N         ,,100,Y,
TCG,HOU,HOU,HOUSEHOLD,N         ,,100,Y,
TCG,IDC,IDC,IDENTIFYING CARD,N         ,,100,Y,
TCG,LNE,LNE,LANE,N         ,,100,Y,
TCG,NON,NON,NONSTD_ARCH TEST,N         ,,100,Y,
TCG,OOS,OOS,OUT OF STOCK FILES,N         ,,100,Y,
TCG,PCR,PCR,PROMOTION_CALENDAR,N         ,,100,Y,
TCG,PODCGRP,PODCGRP,STORE CUSTOM GROUP,N,,100,N,
TCG,PRDCCGRP,PRDCCGRP,PRODUCT CUSTOM GROUP,N         ,,100,N,
TCG,PRM,PRM,PROMOTION FILES,N         ,,100,N,
TCG,PRM,PST,PROMOTION STORE ITEM FILES,N         ,,100,N,
TCG,PRM,PRC,PROMOTION C FILES,N         ,,100,N,
TCG,PRMO,PRMO,PROMOTION  FILE,N, ,100,Y,
TCG,PRMTN,PRMTN,PROMOTION HEADER FILE,N,,100,N,
TCG,PRMTN,PRMDTL,PROMOTION DETAIL FILE,N,,100,N,
TCG,PRO,PRO,PRODUCT,N         ,,100,Y,
TCG,PROCHR,PROCHARS,TCG_PRO_CHARS,N,,100,N,
TCG,PROCHR,PROUPCS,TCG_PRO_EAN,N,,100,N,
TCG,PROCHRSTD,PROCHRSTD,PRODUCT_STD,N,,100,Y,
TCG,PRS,PRS,PRODUCT_SEGMENT,N         ,,100,N,
TCG,PXL,PXL,PROMOTION EXPLOSION FILE,N,,100,N,
TCG,RGP,RGP,RGP,N         ,RGR,100,Y,
TCG,RGP_RSTMT,RGR,RGP_RESTATEMENT,N         ,,100,Y,
TCG,SCH,SCH,SCHEMATIC FILES,N         ,,100,Y,
TCG,STO,STO,STORE,N         ,,100,Y,
TCG,STS,STS,STORE_SEGMENT,N         ,,100,N,
TCG,TCGDCB,TCGDCB_CRE,COOP DATACUBE,N,,100,N,
TCG,TCGDCB,TCGDCB_CHA,COOP DATACUBE,N,,100,N,
TCG,TLOG,BAS,BASKET,N         ,BAR,100,Y,
TCG,TLOG,BDI,BASKET_ITEM_DISCOUNT,N         ,BRS,100,Y,
TCG,TLOG,BNI,BASKET_DISCOUNT,N         ,BNR,100,Y,
TCG,TLOG,ITM,BASKET_ITEM,N         ,ITR,100,Y,
TCG,TLOG_RSTMT,BAR,BASKET_RESTATEMENT,N         ,,100,Y,
TCG,TLOG_RSTMT,BNR,BASKET_DISCOUNT_RESTATEMENT,N         ,,100,Y,
TCG,TLOG_RSTMT,BRS,BASKET_ITEM_DISCOUNT_RESTATEMENT,N         ,,100,Y,
TCG,TLOG_RSTMT,ITR,BASKET_ITEM_RESTATEMENT,N         ,,100,Y,
TCG,TPD,TPD,TIME_PERIOD,N         ,,100,Y,
